_dataobs_,id,age,gender,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,outcome,IMP_annual_mileage,IMP_credit_score,GRP_IMP_credit_score,GRP_age,GRP_children,GRP_married,GRP_past_accidents,GRP_speeding_violations,GRP_vehicle_ownership,GRP_driving_experience,GRP_education,GRP_income,GRP_vehicle_year,BIN_outcome
2747,381865,1,1,10-19y,university,middle class,0.6341069823,0,after 2015,0,0,32765,15000,sports car,4,0,2,1,15000,0.6341069823,5,3,3,3,4,4,3,3,3,3,3,1
2749,778864,3,0,0-9y,university,upper class,0.389589643,1,after 2015,0,1,10238,,sedan,0,0,0,0,12000,0.389589643,2,4,4,3,3,3,4,2,3,2,3,0
2751,757729,3,0,20-29y,university,upper class,0.7293609366,1,after 2015,1,1,32765,7000,sedan,2,0,1,0,7000,0.7293609366,5,4,4,4,3,4,4,4,3,2,3,0
2756,431488,1,0,10-19y,university,upper class,0.445514742,1,before 2015,1,1,10238,13000,sedan,1,0,1,0,13000,0.445514742,3,3,4,4,3,3,4,3,3,2,2,0
2762,752334,0,1,0-9y,university,working class,0.4642450582,0,before 2015,1,0,10238,14000,sedan,0,0,0,1,14000,0.4642450582,3,2,3,4,3,3,3,2,3,5,2,1
2763,728501,3,1,20-29y,none,upper class,0.6396124964,1,before 2015,0,1,32765,13000,sedan,3,1,3,0,13000,0.6396124964,5,4,4,3,4,4,4,4,4,2,2,0
2770,813305,1,1,10-19y,high school,middle class,0.5449762449,0,before 2015,1,0,10238,12000,sedan,0,0,1,1,12000,0.5449762449,4,3,3,4,3,3,3,3,2,3,2,1
2772,959979,3,0,0-9y,high school,upper class,0.432379747,1,after 2015,0,0,10238,,sedan,0,0,0,1,12000,0.432379747,3,4,3,3,3,3,4,2,2,2,3,1
2777,133368,1,1,10-19y,university,middle class,,1,after 2015,1,1,10238,12000,sedan,1,0,1,0,12000,0.5250327586,3,3,4,4,3,3,4,3,3,3,3,0
2779,878076,0,0,0-9y,none,poverty,0.2988157227,0,before 2015,1,1,10238,11000,sedan,0,0,0,1,11000,0.2988157227,2,2,4,4,3,3,3,2,4,4,2,1
2782,305028,3,0,10-19y,university,upper class,0.5822057364,1,after 2015,1,1,10238,13000,sedan,0,0,3,0,13000,0.5822057364,4,4,4,4,4,3,4,3,3,2,3,0
2785,912569,3,0,30y+,high school,upper class,0.5098028385,1,before 2015,1,1,32765,11000,sedan,2,0,1,0,11000,0.5098028385,3,4,4,4,3,4,4,5,2,2,2,0
2786,627852,3,1,10-19y,high school,upper class,0.5836716698,1,after 2015,1,1,10238,13000,sedan,2,0,2,0,13000,0.5836716698,4,4,4,4,4,4,4,3,2,2,3,0
2788,381711,1,0,0-9y,university,upper class,0.51850657,1,after 2015,0,0,32765,12000,sedan,0,0,0,0,12000,0.51850657,3,3,3,3,3,3,4,2,3,2,3,0
2792,321057,2,1,20-29y,university,upper class,0.5720389751,1,before 2015,1,1,32765,7000,sedan,13,0,1,0,7000,0.5720389751,4,4,4,4,3,4,4,4,3,2,2,0
2796,547164,2,0,20-29y,high school,upper class,0.4945546403,1,after 2015,0,0,32765,13000,sedan,2,1,0,0,13000,0.4945546403,3,4,3,3,3,4,4,4,2,2,3,0
2804,41497,0,0,0-9y,university,working class,0.5432601158,0,before 2015,0,1,10238,10000,sedan,0,0,0,1,10000,0.5432601158,4,2,4,3,3,3,3,2,3,5,2,1
2816,342282,0,1,0-9y,university,working class,0.471124316,0,before 2015,0,1,10238,,sedan,0,0,0,1,12000,0.471124316,3,2,4,3,3,3,3,2,3,5,2,1
2827,311880,0,1,0-9y,none,poverty,0.3357969699,0,before 2015,0,0,32765,,sedan,0,0,0,1,12000,0.3357969699,2,2,3,3,3,3,3,2,4,4,2,1
2829,726987,3,1,30y+,high school,upper class,0.6133628266,1,after 2015,1,1,10238,11000,sedan,5,1,3,0,11000,0.6133628266,5,4,4,4,4,4,4,5,2,2,3,0
2838,960933,3,0,30y+,high school,upper class,0.7802098586,1,after 2015,1,1,32765,9000,sedan,6,1,3,0,9000,0.7802098586,5,4,4,4,4,4,4,5,2,2,3,0
2843,5306,1,1,0-9y,university,middle class,0.4950597535,0,before 2015,1,1,10238,,sedan,0,0,0,1,12000,0.4950597535,3,3,4,4,3,3,3,2,3,3,2,1
2844,768784,3,0,30y+,university,upper class,0.6751971538,1,before 2015,0,1,10238,10000,sports car,2,0,2,0,10000,0.6751971538,5,4,4,3,4,4,4,5,3,2,2,0
2847,475210,0,1,0-9y,none,poverty,0.3190279629,0,before 2015,0,1,10238,,sedan,0,0,0,1,12000,0.3190279629,2,2,4,3,3,3,3,2,4,4,2,1
2849,184176,1,0,10-19y,high school,poverty,0.3449776886,0,before 2015,0,0,10238,18000,sedan,1,0,1,0,18000,0.3449776886,2,3,3,3,3,3,3,3,2,4,2,0
2859,140258,2,1,0-9y,university,upper class,0.5782552016,1,before 2015,1,1,10238,11000,sedan,0,0,0,1,11000,0.5782552016,4,4,4,4,3,3,4,2,3,2,2,1
2863,533249,2,0,10-19y,high school,middle class,0.5101622025,1,after 2015,1,0,32765,7000,sedan,0,0,1,0,7000,0.5101622025,3,4,3,4,3,3,4,3,2,3,3,0
2866,403182,1,1,10-19y,high school,middle class,0.4905299977,1,before 2015,0,0,10238,12000,sedan,3,0,2,0,12000,0.4905299977,3,3,3,3,4,4,4,3,2,3,2,0
2868,596282,2,0,20-29y,university,upper class,0.6994253114,1,before 2015,1,1,10238,11000,sedan,2,0,2,0,11000,0.6994253114,5,4,4,4,4,4,4,4,3,2,2,0
2871,538163,3,1,0-9y,high school,middle class,0.4096811699,1,before 2015,1,1,10238,9000,sedan,0,0,0,1,9000,0.4096811699,2,4,4,4,3,3,4,2,2,3,2,1
2879,715348,3,1,30y+,university,upper class,0.6359540391,1,before 2015,1,1,10238,10000,sedan,5,2,3,0,10000,0.6359540391,5,4,4,4,4,4,4,5,3,2,2,0
2884,455221,1,0,10-19y,high school,middle class,0.5840403247,0,before 2015,1,1,10238,13000,sedan,1,0,2,1,13000,0.5840403247,4,3,4,4,4,3,3,3,2,3,2,1
2887,698383,2,1,0-9y,university,upper class,0.5358475483,0,after 2015,1,0,10238,8000,sedan,0,0,0,1,8000,0.5358475483,4,4,3,4,3,3,3,2,3,2,3,1
2896,661538,2,1,20-29y,none,middle class,0.3649900517,1,before 2015,0,1,10238,,sedan,1,0,6,0,12000,0.3649900517,2,4,4,3,4,3,4,4,4,3,2,0
2897,734708,2,0,0-9y,university,upper class,0.6757412987,1,before 2015,1,1,10238,10000,sedan,0,0,0,0,10000,0.6757412987,5,4,4,4,3,3,4,2,3,2,2,0
2900,888987,1,0,10-19y,university,upper class,0.5692360723,1,after 2015,1,0,32765,12000,sedan,0,0,0,0,12000,0.5692360723,4,3,3,4,3,3,4,3,3,2,3,0
2918,704098,3,0,30y+,high school,upper class,0.7548499523,1,before 2015,1,1,10238,8000,sports car,3,1,2,0,8000,0.7548499523,5,4,4,4,4,4,4,5,2,2,2,0
2923,871873,0,0,0-9y,none,poverty,0.1572774334,1,before 2015,0,0,10238,13000,sedan,0,0,0,0,13000,0.1572774334,2,2,3,3,3,3,4,2,4,4,2,0
2926,72018,3,0,0-9y,university,upper class,0.5260607795,1,before 2015,1,1,10238,8000,sedan,0,0,0,1,8000,0.5260607795,3,4,4,4,3,3,4,2,3,2,2,1
2927,887907,2,0,20-29y,university,middle class,0.6919287222,1,before 2015,0,1,10238,14000,sedan,0,0,1,0,14000,0.6919287222,5,4,4,3,3,3,4,4,3,3,2,0
2936,502443,3,0,10-19y,high school,middle class,0.4353571128,1,before 2015,1,1,10238,9000,sedan,0,0,0,0,9000,0.4353571128,3,4,4,4,3,3,4,3,2,3,2,0
2939,949220,2,0,10-19y,university,upper class,0.6919683963,1,before 2015,0,1,92101,10000,sedan,1,1,0,0,10000,0.6919683963,5,4,4,3,3,3,4,3,3,2,2,0
2946,937766,0,0,0-9y,high school,poverty,0.3123294192,0,before 2015,0,1,21217,9000,sedan,0,0,0,1,9000,0.3123294192,2,2,4,3,3,3,3,2,2,4,2,1
2952,25959,2,1,0-9y,university,upper class,0.5933425288,1,before 2015,1,1,10238,11000,sports car,0,0,0,1,11000,0.5933425288,4,4,4,4,3,3,4,2,3,2,2,1
2953,849780,2,1,0-9y,university,upper class,0.5633384696,1,before 2015,1,0,10238,10000,sedan,0,0,0,1,10000,0.5633384696,4,4,3,4,3,3,4,2,3,2,2,1
2963,616068,0,1,0-9y,none,poverty,0.3991136106,1,before 2015,0,1,32765,8000,sedan,0,0,0,1,8000,0.3991136106,2,2,4,3,3,3,4,2,4,4,2,1
2965,974638,3,1,0-9y,high school,upper class,0.678048255,1,after 2015,1,1,10238,10000,sedan,0,0,0,0,10000,0.678048255,5,4,4,4,3,3,4,2,2,2,3,0
2971,480896,2,0,10-19y,none,working class,,0,before 2015,0,1,10238,11000,sedan,0,0,1,0,11000,0.5250327586,3,4,4,3,3,3,3,3,4,5,2,0
2980,331067,3,0,30y+,none,upper class,0.6867893997,1,after 2015,1,1,10238,13000,sedan,2,1,2,0,13000,0.6867893997,5,4,4,4,4,4,4,5,4,2,3,0
2981,140764,1,1,10-19y,none,poverty,,0,before 2015,0,0,10238,12000,sedan,1,0,1,1,12000,0.5250327586,3,3,3,3,3,3,3,3,4,4,2,1
2987,253805,2,0,20-29y,high school,middle class,0.6145932545,1,before 2015,0,1,10238,13000,sedan,1,0,1,0,13000,0.6145932545,5,4,4,3,3,3,4,4,2,3,2,0
2990,266723,2,0,20-29y,university,upper class,0.7568497361,1,after 2015,0,1,10238,16000,sedan,0,1,2,0,16000,0.7568497361,5,4,4,3,4,3,4,4,3,2,3,0
2994,114580,3,1,30y+,university,upper class,0.5820103078,1,before 2015,1,1,92101,10000,sedan,3,2,1,0,10000,0.5820103078,4,4,4,4,3,4,4,5,3,2,2,0
3003,374794,1,1,10-19y,none,working class,0.407362356,0,before 2015,0,1,10238,15000,sedan,2,0,1,1,15000,0.407362356,2,3,4,3,3,4,3,3,4,5,2,1
3004,354854,0,1,0-9y,none,poverty,0.3097904471,1,before 2015,0,0,32765,10000,sedan,0,0,0,1,10000,0.3097904471,2,2,3,3,3,3,4,2,4,4,2,1
3016,653656,2,0,0-9y,high school,upper class,0.6387300964,1,before 2015,1,1,32765,9000,sedan,0,0,0,0,9000,0.6387300964,5,4,4,4,3,3,4,2,2,2,2,0
3028,583790,1,0,10-19y,none,working class,0.4053779921,1,before 2015,0,0,32765,13000,sedan,2,0,1,1,13000,0.4053779921,2,3,3,3,3,4,4,3,4,5,2,1
3034,533851,2,1,20-29y,high school,middle class,0.5592778358,0,after 2015,0,1,32765,9000,sedan,5,1,1,0,9000,0.5592778358,4,4,4,3,3,4,3,4,2,3,3,0
3043,200265,3,1,30y+,university,upper class,0.5300413823,1,before 2015,1,1,10238,9000,sedan,7,2,8,0,9000,0.5300413823,4,4,4,4,4,4,4,5,3,2,2,0
3046,172866,0,0,0-9y,none,working class,0.5137348627,0,before 2015,0,0,10238,11000,sedan,0,0,0,1,11000,0.5137348627,3,2,3,3,3,3,3,2,4,5,2,1
3048,277818,2,1,10-19y,university,upper class,0.449429484,1,before 2015,0,1,10238,,sedan,3,1,2,1,12000,0.449429484,3,4,4,3,4,4,4,3,3,2,2,1
3054,113033,0,1,0-9y,high school,working class,0.4663278969,1,before 2015,0,0,10238,13000,sedan,0,0,0,1,13000,0.4663278969,3,2,3,3,3,3,4,2,2,5,2,1
3064,147573,0,1,0-9y,high school,poverty,0.3412799505,1,before 2015,0,0,10238,14000,sedan,0,0,0,1,14000,0.3412799505,2,2,3,3,3,3,4,2,2,4,2,1
3069,888398,2,0,20-29y,university,upper class,,1,before 2015,0,0,10238,13000,sedan,2,0,3,0,13000,0.5250327586,3,4,3,3,4,4,4,4,3,2,2,0
3070,967160,0,1,0-9y,high school,working class,0.3308445836,1,after 2015,0,0,32765,13000,sedan,0,0,0,0,13000,0.3308445836,2,2,3,3,3,3,4,2,2,5,3,0
3078,14977,1,1,10-19y,high school,middle class,0.5366566784,1,after 2015,0,0,32765,13000,sedan,1,0,1,0,13000,0.5366566784,4,3,3,3,3,3,4,3,2,3,3,0
3082,606131,0,0,0-9y,high school,poverty,0.3145040661,1,after 2015,0,0,10238,16000,sedan,0,0,0,1,16000,0.3145040661,2,2,3,3,3,3,4,2,2,4,3,1
3084,25407,0,1,0-9y,none,poverty,0.2992844003,0,before 2015,0,1,32765,13000,sedan,0,0,0,1,13000,0.2992844003,2,2,4,3,3,3,3,2,4,4,2,1
3086,309220,1,1,10-19y,none,poverty,0.4032471382,0,before 2015,0,0,10238,,sedan,2,0,2,0,12000,0.4032471382,2,3,3,3,4,4,3,3,4,4,2,0
3092,899267,3,0,30y+,high school,upper class,0.5434466457,1,before 2015,1,1,10238,,sedan,4,1,2,0,12000,0.5434466457,4,4,4,4,4,4,4,5,2,2,2,0
3093,39690,2,0,0-9y,high school,upper class,0.5792880833,1,before 2015,1,1,10238,13000,sedan,0,0,0,0,13000,0.5792880833,4,4,4,4,3,3,4,2,2,2,2,0
3099,247693,0,0,0-9y,high school,poverty,0.487319748,1,before 2015,0,1,10238,16000,sedan,0,0,0,1,16000,0.487319748,3,2,4,3,3,3,4,2,2,4,2,1
3104,565255,0,1,0-9y,university,working class,0.4814229489,1,before 2015,0,1,10238,13000,sedan,0,0,0,0,13000,0.4814229489,3,2,4,3,3,3,4,2,3,5,2,0
3121,406487,0,1,0-9y,high school,poverty,0.2831110622,1,before 2015,0,0,10238,12000,sedan,0,0,0,1,12000,0.2831110622,2,2,3,3,3,3,4,2,2,4,2,1
3131,279225,2,1,10-19y,high school,middle class,0.6244125384,1,before 2015,0,1,32765,11000,sedan,4,0,0,1,11000,0.6244125384,5,4,4,3,3,4,4,3,2,3,2,1
3138,613301,3,1,30y+,none,upper class,0.5738524983,1,after 2015,1,1,10238,10000,sedan,9,1,5,0,10000,0.5738524983,4,4,4,4,4,4,4,5,4,2,3,0
3139,786160,3,1,0-9y,university,upper class,0.5556246834,1,after 2015,1,1,10238,10000,sedan,0,0,0,0,10000,0.5556246834,4,4,4,4,3,3,4,2,3,2,3,0
3145,216935,2,0,10-19y,none,poverty,0.4556838293,0,before 2015,0,1,32765,6000,sedan,0,0,0,0,6000,0.4556838293,3,4,4,3,3,3,3,3,4,4,2,0
3146,591329,2,0,20-29y,none,middle class,,1,before 2015,0,0,32765,11000,sedan,4,0,0,0,11000,0.5250327586,3,4,3,3,3,4,4,4,4,3,2,0
3149,118986,3,1,30y+,university,upper class,0.6243246516,1,before 2015,1,1,10238,10000,sedan,6,0,6,0,10000,0.6243246516,5,4,4,4,4,4,4,5,3,2,2,0
3157,766245,0,1,0-9y,high school,working class,0.1237946155,1,before 2015,0,0,10238,11000,sedan,0,0,0,1,11000,0.1237946155,2,2,3,3,3,3,4,2,2,5,2,1
3159,17502,1,0,10-19y,high school,middle class,0.5435232654,1,before 2015,1,1,10238,12000,sedan,0,0,1,0,12000,0.5435232654,4,3,4,4,3,3,4,3,2,3,2,0
3162,479360,3,1,10-19y,university,upper class,0.6528730843,0,before 2015,1,1,10238,12000,sedan,0,0,2,1,12000,0.6528730843,5,4,4,4,4,3,3,3,3,2,2,1
3170,307540,2,1,20-29y,none,upper class,0.5971950273,1,before 2015,1,1,10238,11000,sedan,5,1,5,0,11000,0.5971950273,4,4,4,4,4,4,4,4,4,2,2,0
3171,509164,0,1,0-9y,none,poverty,,0,before 2015,0,1,10238,,sedan,0,0,0,1,12000,0.5250327586,3,2,4,3,3,3,3,2,4,4,2,1
3174,902987,1,0,0-9y,university,upper class,0.7943143736,1,after 2015,0,1,10238,11000,sedan,0,0,0,0,11000,0.7943143736,5,3,4,3,3,3,4,2,3,2,3,0
3189,732342,3,0,30y+,high school,upper class,0.5743148525,1,before 2015,0,1,10238,9000,sedan,2,0,1,0,9000,0.5743148525,4,4,4,3,3,4,4,5,2,2,2,0
3190,522923,1,1,0-9y,university,upper class,0.6447136435,1,before 2015,0,0,10238,15000,sedan,0,0,0,1,15000,0.6447136435,5,3,3,3,3,3,4,2,3,2,2,1
3197,561454,2,0,10-19y,university,upper class,,1,before 2015,1,1,32765,8000,sedan,4,0,1,0,8000,0.5250327586,3,4,4,4,3,4,4,3,3,2,2,0
3202,118047,1,1,10-19y,high school,middle class,0.3590967332,1,before 2015,1,0,10238,12000,sedan,0,0,3,0,12000,0.3590967332,2,3,3,4,4,3,4,3,2,3,2,0
3207,836330,2,1,20-29y,university,upper class,0.6109676776,1,before 2015,1,1,10238,,sedan,4,1,2,0,12000,0.6109676776,5,4,4,4,4,4,4,4,3,2,2,0
3209,559448,2,0,20-29y,none,working class,,1,before 2015,0,0,10238,15000,sedan,1,0,0,0,15000,0.5250327586,3,4,3,3,3,3,4,4,4,5,2,0
3212,557804,0,0,0-9y,high school,poverty,0.3839383228,0,before 2015,0,0,10238,16000,sedan,0,0,0,1,16000,0.3839383228,2,2,3,3,3,3,3,2,2,4,2,1
3226,378747,1,0,0-9y,university,middle class,0.5434608544,1,before 2015,1,0,10238,11000,sedan,0,0,0,1,11000,0.5434608544,4,3,3,4,3,3,4,2,3,3,2,1
3235,914388,3,1,30y+,high school,upper class,0.5833267373,1,after 2015,0,1,10238,14000,sedan,4,1,6,0,14000,0.5833267373,4,4,4,3,4,4,4,5,2,2,3,0
3239,773045,3,0,20-29y,university,upper class,0.7351303352,0,after 2015,0,1,10238,11000,sedan,0,0,3,0,11000,0.7351303352,5,4,4,3,4,3,3,4,3,2,3,0
3246,453375,2,1,20-29y,high school,middle class,0.5059289542,1,before 2015,1,0,10238,12000,sports car,3,0,7,0,12000,0.5059289542,3,4,3,4,4,4,4,4,2,3,2,0
3250,306173,0,1,0-9y,university,working class,0.3976983784,0,before 2015,0,1,10238,11000,sedan,0,0,0,1,11000,0.3976983784,2,2,4,3,3,3,3,2,3,5,2,1
3255,765391,2,1,20-29y,high school,working class,0.3942030842,1,before 2015,1,1,10238,15000,sedan,2,0,0,1,15000,0.3942030842,2,4,4,4,3,4,4,4,2,5,2,1
3259,517060,3,0,10-19y,university,upper class,0.5448318212,1,before 2015,1,1,10238,12000,sedan,1,0,0,0,12000,0.5448318212,4,4,4,4,3,3,4,3,3,2,2,0
3263,20986,1,1,10-19y,university,upper class,0.7481307425,1,before 2015,1,1,32765,10000,sedan,3,1,2,0,10000,0.7481307425,5,3,4,4,4,4,4,3,3,2,2,0
3265,700831,0,1,0-9y,high school,working class,0.3009876835,0,before 2015,0,1,10238,12000,sedan,0,0,0,1,12000,0.3009876835,2,2,4,3,3,3,3,2,2,5,2,1
3267,550482,0,0,0-9y,high school,working class,0.3549791232,1,after 2015,0,1,10238,9000,sedan,0,0,0,0,9000,0.3549791232,2,2,4,3,3,3,4,2,2,5,3,0
3269,11854,1,1,0-9y,high school,working class,0.5592297741,1,before 2015,1,1,10238,13000,sedan,0,0,0,1,13000,0.5592297741,4,3,4,4,3,3,4,2,2,5,2,1
3270,517332,1,1,0-9y,high school,middle class,,1,before 2015,0,0,32765,11000,sedan,0,0,0,1,11000,0.5250327586,3,3,3,3,3,3,4,2,2,3,2,1
3271,864356,2,1,20-29y,university,upper class,0.4158806589,1,after 2015,1,1,10238,12000,sedan,6,2,2,0,12000,0.4158806589,2,4,4,4,4,4,4,4,3,2,3,0
3276,612627,1,0,10-19y,none,poverty,,1,before 2015,0,0,10238,16000,sedan,0,0,1,0,16000,0.5250327586,3,3,3,3,3,3,4,3,4,4,2,0
3277,926871,2,0,10-19y,university,working class,0.4055109352,0,before 2015,1,1,32765,8000,sedan,3,0,0,0,8000,0.4055109352,2,4,4,4,3,4,3,3,3,5,2,0
3283,878870,1,0,10-19y,high school,poverty,0.1607056879,1,before 2015,0,0,10238,15000,sedan,1,0,0,1,15000,0.1607056879,2,3,3,3,3,3,4,3,2,4,2,1
3292,446121,3,1,30y+,none,upper class,0.5503736861,0,before 2015,1,1,32765,8000,sedan,8,4,0,0,8000,0.5503736861,4,4,4,4,3,4,3,5,4,2,2,0
3306,330298,0,0,0-9y,university,middle class,0.5736784822,0,before 2015,0,1,10238,13000,sedan,0,0,0,1,13000,0.5736784822,4,2,4,3,3,3,3,2,3,3,2,1
3311,987063,3,1,30y+,high school,upper class,0.5119263879,1,after 2015,1,1,10238,8000,sedan,4,0,1,0,8000,0.5119263879,3,4,4,4,3,4,4,5,2,2,3,0
3313,908853,3,1,10-19y,university,upper class,0.4946759056,1,before 2015,1,1,10238,10000,sedan,0,1,1,0,10000,0.4946759056,3,4,4,4,3,3,4,3,3,2,2,0
3320,335262,3,1,30y+,university,upper class,0.67948384,1,after 2015,0,1,10238,,sedan,1,0,2,0,12000,0.67948384,5,4,4,3,4,3,4,5,3,2,3,0
3321,866012,0,0,0-9y,university,working class,,0,before 2015,0,0,92101,13000,sedan,0,0,0,1,13000,0.5250327586,3,2,3,3,3,3,3,2,3,5,2,1
3326,840460,2,0,20-29y,university,upper class,0.6922646807,1,after 2015,0,0,32765,16000,sedan,2,0,2,0,16000,0.6922646807,5,4,3,3,4,4,4,4,3,2,3,0
3329,372351,3,1,10-19y,high school,upper class,0.6247510485,1,before 2015,1,1,10238,12000,sedan,2,0,2,0,12000,0.6247510485,5,4,4,4,4,4,4,3,2,2,2,0
3333,946971,2,0,20-29y,none,middle class,0.3680392191,0,before 2015,1,1,10238,13000,sedan,0,1,2,0,13000,0.3680392191,2,4,4,4,4,3,3,4,4,3,2,0
3336,297005,3,1,30y+,high school,upper class,0.5477950987,1,after 2015,1,1,32765,8000,sedan,10,2,2,0,8000,0.5477950987,4,4,4,4,4,4,4,5,2,2,3,0
3337,559584,0,1,0-9y,none,poverty,0.6132568377,0,after 2015,0,1,10238,13000,sedan,0,0,0,1,13000,0.6132568377,5,2,4,3,3,3,3,2,4,4,3,1
3338,383423,0,0,0-9y,none,poverty,0.338730887,1,before 2015,0,0,10238,,sedan,0,0,0,1,12000,0.338730887,2,2,3,3,3,3,4,2,4,4,2,1
3347,906708,0,1,0-9y,none,working class,0.3092719552,1,before 2015,0,0,10238,12000,sedan,0,0,0,1,12000,0.3092719552,2,2,3,3,3,3,4,2,4,5,2,1
3352,808100,1,0,10-19y,high school,middle class,0.678416232,1,before 2015,0,1,10238,13000,sedan,0,0,1,0,13000,0.678416232,5,3,4,3,3,3,4,3,2,3,2,0
3362,847596,0,1,0-9y,high school,working class,0.5617738265,0,before 2015,0,0,32765,,sedan,0,0,0,1,12000,0.5617738265,4,2,3,3,3,3,3,2,2,5,2,1
3363,719410,2,0,20-29y,university,upper class,0.6860628928,1,after 2015,1,1,32765,9000,sedan,4,0,0,0,9000,0.6860628928,5,4,4,4,3,4,4,4,3,2,3,0
3367,348406,3,0,30y+,university,upper class,0.6521870632,1,before 2015,1,1,10238,7000,sedan,5,1,0,0,7000,0.6521870632,5,4,4,4,3,4,4,5,3,2,2,0
3369,670671,2,0,10-19y,university,middle class,0.527396199,1,after 2015,0,1,92101,9000,sedan,0,0,1,0,9000,0.527396199,3,4,4,3,3,3,4,3,3,3,3,0
3382,385088,2,0,20-29y,university,upper class,0.5687243992,1,before 2015,0,1,21217,10000,sedan,1,1,0,1,10000,0.5687243992,4,4,4,3,3,3,4,4,3,2,2,1
3393,426660,1,0,10-19y,high school,working class,0.2994703727,1,after 2015,0,1,10238,16000,sedan,0,0,0,0,16000,0.2994703727,2,3,4,3,3,3,4,3,2,5,3,0
3396,7136,3,1,10-19y,university,upper class,0.5837686631,1,before 2015,0,0,32765,9000,sedan,5,0,1,1,9000,0.5837686631,4,4,3,3,3,4,4,3,3,2,2,1
3400,536859,2,1,10-19y,none,middle class,,1,before 2015,0,1,10238,17000,sports car,0,0,1,1,17000,0.5250327586,3,4,4,3,3,3,4,3,4,3,2,1
3402,414497,2,1,10-19y,university,upper class,0.5571697142,1,after 2015,1,1,10238,11000,sedan,0,0,0,0,11000,0.5571697142,4,4,4,4,3,3,4,3,3,2,3,0
3411,104504,3,0,10-19y,university,upper class,0.4990427928,1,after 2015,1,1,10238,6000,sedan,1,1,0,0,6000,0.4990427928,3,4,4,4,3,3,4,3,3,2,3,0
3423,518429,1,0,10-19y,high school,working class,0.4390949269,0,before 2015,1,0,10238,,sedan,0,0,1,0,12000,0.4390949269,3,3,3,4,3,3,3,3,2,5,2,0
3424,177932,2,0,20-29y,university,upper class,0.7313869023,1,after 2015,1,0,10238,9000,sedan,1,0,0,0,9000,0.7313869023,5,4,3,4,3,3,4,4,3,2,3,0
3425,951200,1,0,0-9y,none,working class,0.3720498551,0,before 2015,1,1,10238,11000,sedan,0,0,0,0,11000,0.3720498551,2,3,4,4,3,3,3,2,4,5,2,0
3427,736300,0,0,0-9y,high school,working class,0.5311075486,0,before 2015,0,1,10238,10000,sedan,0,0,0,1,10000,0.5311075486,4,2,4,3,3,3,3,2,2,5,2,1
3431,894365,2,1,20-29y,university,middle class,0.5055283308,1,before 2015,0,1,10238,13000,sedan,2,0,4,0,13000,0.5055283308,3,4,4,3,4,4,4,4,3,3,2,0
3433,492027,3,0,30y+,university,upper class,0.8102784236,1,before 2015,1,1,10238,,sedan,7,0,0,0,12000,0.8102784236,5,4,4,4,3,4,4,5,3,2,2,0
3434,421501,1,1,10-19y,high school,poverty,0.3444398568,0,before 2015,0,0,10238,15000,sedan,1,0,1,0,15000,0.3444398568,2,3,3,3,3,3,3,3,2,4,2,0
3440,899957,2,0,20-29y,university,upper class,,1,before 2015,0,1,10238,15000,sedan,0,1,1,0,15000,0.5250327586,3,4,4,3,3,3,4,4,3,2,2,0
3457,484360,1,1,0-9y,none,working class,0.2534741413,0,before 2015,0,1,32765,11000,sedan,0,0,0,1,11000,0.2534741413,2,3,4,3,3,3,3,2,4,5,2,1
3459,1860,1,0,10-19y,high school,poverty,0.4465547424,0,before 2015,1,1,10238,11000,sedan,2,0,2,1,11000,0.4465547424,3,3,4,4,4,4,3,3,2,4,2,1
3460,774955,0,1,0-9y,high school,poverty,,1,before 2015,0,0,10238,16000,sedan,0,0,0,1,16000,0.5250327586,3,2,3,3,3,3,4,2,2,4,2,1
3471,431246,2,0,20-29y,university,middle class,0.4666142881,1,before 2015,1,1,32765,7000,sedan,3,0,0,0,7000,0.4666142881,3,4,4,4,3,4,4,4,3,3,2,0
3472,577466,1,0,10-19y,high school,middle class,0.5014188486,1,before 2015,0,0,10238,16000,sedan,0,2,1,0,16000,0.5014188486,3,3,3,3,3,3,4,3,2,3,2,0
3479,296290,3,1,30y+,university,upper class,0.5595476023,1,before 2015,1,1,10238,10000,sedan,5,1,3,0,10000,0.5595476023,4,4,4,4,4,4,4,5,3,2,2,0
3481,237207,3,0,0-9y,none,upper class,0.6408598043,1,before 2015,1,1,10238,13000,sedan,0,0,0,0,13000,0.6408598043,5,4,4,4,3,3,4,2,4,2,2,0
3498,138634,3,0,10-19y,high school,middle class,0.4028388525,1,after 2015,0,1,32765,11000,sedan,2,0,0,0,11000,0.4028388525,2,4,4,3,3,4,4,3,2,3,3,0
3502,438934,0,1,0-9y,none,poverty,0.2718838288,0,before 2015,1,1,10238,12000,sedan,0,0,0,1,12000,0.2718838288,2,2,4,4,3,3,3,2,4,4,2,1
3504,902497,2,0,20-29y,none,working class,0.4114280683,1,after 2015,0,0,32765,10000,sedan,4,0,0,0,10000,0.4114280683,2,4,3,3,3,4,4,4,4,5,3,0
3535,633889,1,0,10-19y,university,poverty,0.4186997107,0,before 2015,0,0,10238,16000,sedan,0,0,0,1,16000,0.4186997107,2,3,3,3,3,3,3,3,3,4,2,1
3536,400248,2,0,20-29y,high school,upper class,,1,before 2015,1,1,10238,11000,sedan,1,0,0,0,11000,0.5250327586,3,4,4,4,3,3,4,4,2,2,2,0
