_dataobs_,id,age,gender,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,outcome,IMP_annual_mileage,IMP_credit_score,GRP_IMP_credit_score,GRP_age,GRP_children,GRP_married,GRP_past_accidents,GRP_speeding_violations,GRP_vehicle_ownership,GRP_driving_experience,GRP_education,GRP_income,GRP_vehicle_year,BIN_outcome
2293,927473,3,0,0-9y,university,upper class,0.6704443521,1,before 2015,1,1,10238,7000,sedan,0,0,0,0,7000,0.6704443521,5,4,4,4,3,3,4,2,3,2,2,0
2295,753926,1,0,10-19y,high school,working class,0.626837384,0,before 2015,0,0,10238,18000,sedan,0,0,0,1,18000,0.626837384,5,3,3,3,3,3,3,3,2,5,2,1
2297,851148,1,0,10-19y,none,poverty,0.3641481701,1,before 2015,0,0,32765,15000,sedan,0,0,0,0,15000,0.3641481701,2,3,3,3,3,3,4,3,4,4,2,0
2298,995068,2,0,10-19y,high school,upper class,0.5195896709,1,after 2015,1,1,10238,12000,sedan,1,0,0,0,12000,0.5195896709,3,4,4,4,3,3,4,3,2,2,3,0
2299,636096,1,0,10-19y,none,upper class,0.7283059748,1,before 2015,0,1,32765,7000,sedan,4,0,0,1,7000,0.7283059748,5,3,4,3,3,4,4,3,4,2,2,1
2300,544712,3,0,20-29y,university,upper class,0.620596824,0,after 2015,1,1,32765,6000,sedan,3,1,1,0,6000,0.620596824,5,4,4,4,3,4,3,4,3,2,3,0
2301,985586,0,1,0-9y,high school,poverty,0.2201137286,0,before 2015,0,0,10238,13000,sedan,0,0,0,1,13000,0.2201137286,2,2,3,3,3,3,3,2,2,4,2,1
2303,750382,0,1,0-9y,high school,poverty,0.4086313086,0,before 2015,1,0,10238,,sedan,0,0,0,1,12000,0.4086313086,2,2,3,4,3,3,3,2,2,4,2,1
2304,26981,0,0,0-9y,university,middle class,0.5300196346,1,before 2015,1,1,10238,12000,sedan,0,0,0,1,12000,0.5300196346,4,2,4,4,3,3,4,2,3,3,2,1
2307,560905,1,0,10-19y,none,poverty,0.4503478759,1,before 2015,0,1,10238,19000,sedan,0,0,0,0,19000,0.4503478759,3,3,4,3,3,3,4,3,4,4,2,0
2308,639208,0,1,0-9y,none,poverty,0.4507118936,1,before 2015,1,0,10238,10000,sedan,0,0,0,1,10000,0.4507118936,3,2,3,4,3,3,4,2,4,4,2,1
2309,461832,0,1,0-9y,high school,working class,,0,before 2015,0,1,10238,15000,sedan,0,0,0,1,15000,0.5250327586,3,2,4,3,3,3,3,2,2,5,2,1
2310,685981,1,0,10-19y,high school,middle class,,1,before 2015,0,0,10238,13000,sedan,0,0,1,0,13000,0.5250327586,3,3,3,3,3,3,4,3,2,3,2,0
2314,613485,1,0,10-19y,university,working class,0.3831498667,0,after 2015,1,1,32765,11000,sedan,3,1,0,0,11000,0.3831498667,2,3,4,4,3,4,3,3,3,5,3,0
2315,20220,2,0,20-29y,high school,upper class,0.7791679554,1,before 2015,0,1,32765,14000,sedan,1,2,0,0,14000,0.7791679554,5,4,4,3,3,3,4,4,2,2,2,0
2316,601107,1,1,10-19y,high school,working class,0.4318023987,0,before 2015,0,1,32765,12000,sports car,0,0,2,1,12000,0.4318023987,3,3,4,3,4,3,3,3,2,5,2,1
2317,203166,1,1,0-9y,university,middle class,0.4789172761,1,before 2015,0,0,10238,14000,sedan,0,0,0,0,14000,0.4789172761,3,3,3,3,3,3,4,2,3,3,2,0
2318,966351,1,1,10-19y,university,middle class,0.4117778047,1,after 2015,0,0,10238,16000,sedan,0,1,1,0,16000,0.4117778047,2,3,3,3,3,3,4,3,3,3,3,0
2320,95325,1,1,10-19y,university,middle class,0.5084625781,1,before 2015,0,0,10238,,sedan,1,0,2,0,12000,0.5084625781,3,3,3,3,4,3,4,3,3,3,2,0
2322,801363,0,1,0-9y,high school,poverty,0.3268623227,1,before 2015,0,0,10238,12000,sedan,0,0,0,0,12000,0.3268623227,2,2,3,3,3,3,4,2,2,4,2,0
2323,897844,1,0,10-19y,university,upper class,,1,before 2015,0,1,10238,11000,sedan,1,0,1,0,11000,0.5250327586,3,3,4,3,3,3,4,3,3,2,2,0
2326,449629,1,0,0-9y,none,poverty,0.295961492,0,before 2015,1,1,10238,9000,sedan,0,0,0,1,9000,0.295961492,2,3,4,4,3,3,3,2,4,4,2,1
2327,622612,0,1,0-9y,none,working class,0.4639403685,1,before 2015,0,0,10238,18000,sports car,0,0,0,0,18000,0.4639403685,3,2,3,3,3,3,4,2,4,5,2,0
2329,359855,3,0,30y+,university,upper class,0.6850566211,1,before 2015,1,0,10238,15000,sedan,2,0,2,0,15000,0.6850566211,5,4,3,4,4,4,4,5,3,2,2,0
2330,96104,1,1,10-19y,none,poverty,0.1705500567,0,before 2015,0,0,10238,15000,sedan,2,0,1,1,15000,0.1705500567,2,3,3,3,3,4,3,3,4,4,2,1
2331,163488,0,0,0-9y,university,poverty,0.3710940023,0,before 2015,0,0,92101,16000,sedan,0,0,0,1,16000,0.3710940023,2,2,3,3,3,3,3,2,3,4,2,1
2332,826934,1,1,10-19y,high school,middle class,0.4794426637,0,after 2015,1,1,32765,10000,sedan,3,0,0,1,10000,0.4794426637,3,3,4,4,3,4,3,3,2,3,3,1
2333,66535,1,0,10-19y,university,middle class,0.496875094,1,after 2015,1,0,32765,6000,sedan,3,0,0,0,6000,0.496875094,3,3,3,4,3,4,4,3,3,3,3,0
2334,715538,0,0,0-9y,university,middle class,0.428240195,0,before 2015,1,1,10238,,sedan,0,0,0,0,12000,0.428240195,2,2,4,4,3,3,3,2,3,3,2,0
2336,153771,2,1,20-29y,university,upper class,0.4539275558,0,after 2015,1,1,10238,8000,sedan,4,0,1,0,8000,0.4539275558,3,4,4,4,3,4,3,4,3,2,3,0
2337,586374,1,0,0-9y,high school,middle class,0.5710471942,1,after 2015,1,0,10238,13000,sedan,0,0,0,0,13000,0.5710471942,4,3,3,4,3,3,4,2,2,3,3,0
2338,139478,1,1,10-19y,university,upper class,0.4768445211,1,after 2015,1,1,10238,9000,sedan,0,2,3,0,9000,0.4768445211,3,3,4,4,4,3,4,3,3,2,3,0
2339,115279,3,1,20-29y,high school,upper class,0.5964914522,1,after 2015,1,1,10238,11000,sedan,0,1,2,0,11000,0.5964914522,4,4,4,4,4,3,4,4,2,2,3,0
2340,298157,3,0,30y+,university,upper class,0.6610339718,0,before 2015,1,1,32765,8000,sedan,5,2,4,0,8000,0.6610339718,5,4,4,4,4,4,3,5,3,2,2,0
2341,194823,2,0,20-29y,high school,middle class,0.6599559493,0,before 2015,1,1,10238,7000,sedan,1,1,0,0,7000,0.6599559493,5,4,4,4,3,3,3,4,2,3,2,0
2342,466860,1,1,10-19y,high school,middle class,0.5656845975,1,before 2015,0,1,10238,16000,sedan,0,1,0,0,16000,0.5656845975,4,3,4,3,3,3,4,3,2,3,2,0
2343,896944,2,0,20-29y,university,middle class,0.461561439,0,before 2015,1,1,21217,8000,sedan,0,1,1,1,8000,0.461561439,3,4,4,4,3,3,3,4,3,3,2,1
2344,920115,0,1,0-9y,university,poverty,0.3500380651,0,before 2015,0,0,10238,,sedan,0,0,0,1,12000,0.3500380651,2,2,3,3,3,3,3,2,3,4,2,1
2348,186796,0,1,0-9y,university,middle class,0.4039707636,1,before 2015,0,1,10238,12000,sedan,0,0,0,0,12000,0.4039707636,2,2,4,3,3,3,4,2,3,3,2,0
2349,138845,2,1,20-29y,university,upper class,0.5391318538,1,before 2015,0,0,10238,13000,sedan,3,0,1,0,13000,0.5391318538,4,4,3,3,3,4,4,4,3,2,2,0
2350,85869,0,0,0-9y,high school,middle class,0.519365168,1,after 2015,0,0,10238,10000,sedan,0,0,0,0,10000,0.519365168,3,2,3,3,3,3,4,2,2,3,3,0
2355,735199,1,0,10-19y,university,poverty,0.2595426599,1,before 2015,0,1,10238,12000,sedan,0,0,0,0,12000,0.2595426599,2,3,4,3,3,3,4,3,3,4,2,0
2356,641142,3,1,0-9y,university,upper class,0.4902972049,1,before 2015,1,1,10238,8000,sedan,0,0,0,1,8000,0.4902972049,3,4,4,4,3,3,4,2,3,2,2,1
2358,683156,1,1,10-19y,high school,poverty,0.3223173352,1,before 2015,0,0,10238,,sports car,2,0,1,0,12000,0.3223173352,2,3,3,3,3,4,4,3,2,4,2,0
2359,271405,3,1,10-19y,university,upper class,0.6385769564,1,before 2015,1,1,32765,12000,sedan,1,0,0,0,12000,0.6385769564,5,4,4,4,3,3,4,3,3,2,2,0
2360,827716,2,0,10-19y,university,upper class,0.4679138332,1,before 2015,1,1,10238,10000,sedan,0,0,0,0,10000,0.4679138332,3,4,4,4,3,3,4,3,3,2,2,0
2361,802738,3,1,30y+,none,upper class,0.4869774537,1,after 2015,0,1,10238,12000,sedan,3,1,5,0,12000,0.4869774537,3,4,4,3,4,4,4,5,4,2,3,0
2362,954381,0,0,0-9y,high school,working class,,1,before 2015,0,1,92101,13000,sedan,0,0,0,1,13000,0.5250327586,3,2,4,3,3,3,4,2,2,5,2,1
2364,641920,2,1,20-29y,high school,upper class,0.7034073772,1,before 2015,1,1,32765,13000,sedan,4,1,1,0,13000,0.7034073772,5,4,4,4,3,4,4,4,2,2,2,0
2365,26559,2,1,0-9y,high school,upper class,0.7034822374,1,after 2015,1,1,32765,8000,sedan,0,0,0,0,8000,0.7034822374,5,4,4,4,3,3,4,2,2,2,3,0
2366,217294,2,0,10-19y,university,upper class,0.581574832,1,before 2015,0,0,92101,11000,sedan,1,0,0,1,11000,0.581574832,4,4,3,3,3,3,4,3,3,2,2,1
2367,294060,2,0,20-29y,university,upper class,,0,before 2015,1,1,32765,9000,sedan,2,0,3,0,9000,0.5250327586,3,4,4,4,4,4,3,4,3,2,2,0
2368,189528,1,0,10-19y,high school,working class,0.3398765091,1,before 2015,0,1,32765,10000,sedan,0,0,1,0,10000,0.3398765091,2,3,4,3,3,3,4,3,2,5,2,0
2369,600813,0,1,0-9y,high school,working class,0.3209510595,1,before 2015,0,1,21217,16000,sedan,0,0,0,1,16000,0.3209510595,2,2,4,3,3,3,4,2,2,5,2,1
2371,696360,0,0,0-9y,high school,poverty,,0,before 2015,0,0,10238,14000,sedan,0,0,0,0,14000,0.5250327586,3,2,3,3,3,3,3,2,2,4,2,0
2372,604990,2,1,0-9y,high school,working class,0.3759192547,1,before 2015,0,1,32765,,sedan,0,0,0,0,12000,0.3759192547,2,4,4,3,3,3,4,2,2,5,2,0
2373,519746,2,0,10-19y,high school,middle class,0.5371087879,1,before 2015,1,1,10238,10000,sedan,1,0,2,0,10000,0.5371087879,4,4,4,4,4,3,4,3,2,3,2,0
2374,332791,1,1,10-19y,university,upper class,,1,after 2015,0,1,10238,13000,sedan,2,0,3,0,13000,0.5250327586,3,3,4,3,4,4,4,3,3,2,3,0
2375,246486,2,1,20-29y,high school,middle class,0.4782786488,1,after 2015,0,0,10238,16000,sedan,1,1,0,0,16000,0.4782786488,3,4,3,3,3,3,4,4,2,3,3,0
2377,7905,2,0,10-19y,university,upper class,0.6761482531,1,before 2015,0,1,10238,13000,sedan,1,0,0,0,13000,0.6761482531,5,4,4,3,3,3,4,3,3,2,2,0
2378,113252,3,0,30y+,university,upper class,0.7720112602,1,after 2015,1,1,32765,8000,sedan,4,0,4,0,8000,0.7720112602,5,4,4,4,4,4,4,5,3,2,3,0
2380,318763,1,0,10-19y,none,middle class,0.4873745005,1,before 2015,0,1,10238,11000,sedan,2,0,0,0,11000,0.4873745005,3,3,4,3,3,4,4,3,4,3,2,0
2381,870749,2,1,10-19y,university,upper class,0.4726022884,1,after 2015,1,1,92101,13000,sedan,0,0,1,0,13000,0.4726022884,3,4,4,4,3,3,4,3,3,2,3,0
2384,293682,2,0,10-19y,university,upper class,0.746526496,1,after 2015,1,1,32765,9000,sedan,2,0,0,0,9000,0.746526496,5,4,4,4,3,4,4,3,3,2,3,0
2385,365256,3,0,30y+,high school,upper class,0.5264515742,1,before 2015,1,0,92101,,sedan,6,0,2,0,12000,0.5264515742,3,4,3,4,4,4,4,5,2,2,2,0
2387,423263,1,1,10-19y,high school,middle class,0.3934523372,0,before 2015,1,1,10238,,sedan,0,1,2,1,12000,0.3934523372,2,3,4,4,4,3,3,3,2,3,2,1
2388,779137,1,1,10-19y,high school,poverty,0.2111562773,0,before 2015,0,1,10238,12000,sedan,2,0,6,0,12000,0.2111562773,2,3,4,3,4,4,3,3,2,4,2,0
2389,306489,3,0,30y+,high school,upper class,0.6648867529,1,after 2015,0,1,32765,13000,sedan,3,1,0,0,13000,0.6648867529,5,4,4,3,3,4,4,5,2,2,3,0
2390,515280,3,1,30y+,university,upper class,0.5278907977,1,after 2015,0,1,10238,12000,sedan,4,2,9,0,12000,0.5278907977,3,4,4,3,4,4,4,5,3,2,3,0
2391,446330,3,0,20-29y,high school,upper class,0.6173145975,1,after 2015,1,1,10238,7000,sedan,3,0,1,0,7000,0.6173145975,5,4,4,4,3,4,4,4,2,2,3,0
2392,373235,1,1,10-19y,high school,working class,0.4328709009,1,before 2015,0,0,92101,13000,sedan,0,0,0,1,13000,0.4328709009,3,3,3,3,3,3,4,3,2,5,2,1
2393,374072,2,1,20-29y,high school,middle class,0.5031786411,0,after 2015,0,1,32765,11000,sedan,4,0,1,0,11000,0.5031786411,3,4,4,3,3,4,3,4,2,3,3,0
2394,336053,3,0,10-19y,high school,upper class,0.7342287523,1,after 2015,1,1,10238,10000,sports car,3,0,0,0,10000,0.7342287523,5,4,4,4,3,4,4,3,2,2,3,0
2395,708613,2,0,0-9y,none,working class,0.4297041296,0,before 2015,0,0,10238,13000,sedan,0,0,0,1,13000,0.4297041296,2,4,3,3,3,3,3,2,4,5,2,1
2396,514864,2,1,20-29y,high school,working class,0.3765403601,0,before 2015,1,0,10238,7000,sedan,1,0,5,0,7000,0.3765403601,2,4,3,4,4,3,3,4,2,5,2,0
2397,133216,2,0,0-9y,high school,poverty,0.3219845293,0,before 2015,0,0,10238,15000,sedan,0,0,0,1,15000,0.3219845293,2,4,3,3,3,3,3,2,2,4,2,1
2398,201228,3,1,0-9y,high school,upper class,0.6918327666,1,after 2015,1,1,10238,10000,sedan,0,0,0,0,10000,0.6918327666,5,4,4,4,3,3,4,2,2,2,3,0
2399,65912,1,0,10-19y,high school,upper class,0.4517757031,0,after 2015,0,1,10238,15000,sedan,0,0,1,0,15000,0.4517757031,3,3,4,3,3,3,3,3,2,2,3,0
2400,84403,1,1,10-19y,university,middle class,0.672061496,1,before 2015,0,1,10238,14000,sedan,2,0,0,0,14000,0.672061496,5,3,4,3,3,4,4,3,3,3,2,0
2401,372035,2,1,20-29y,university,upper class,,1,after 2015,1,1,10238,12000,sedan,4,0,3,0,12000,0.5250327586,3,4,4,4,4,4,4,4,3,2,3,0
2402,714609,1,1,10-19y,high school,poverty,0.3741251824,0,before 2015,0,0,10238,13000,sedan,1,0,3,1,13000,0.3741251824,2,3,3,3,4,3,3,3,2,4,2,1
2403,861873,1,1,10-19y,high school,working class,0.4453013137,1,before 2015,1,0,32765,11000,sports car,1,0,1,0,11000,0.4453013137,3,3,3,4,3,3,4,3,2,5,2,0
2404,201430,2,1,0-9y,university,upper class,0.6531007823,1,after 2015,0,1,32765,10000,sedan,0,0,0,0,10000,0.6531007823,5,4,4,3,3,3,4,2,3,2,3,0
2406,821738,1,1,10-19y,high school,poverty,0.3324021697,0,before 2015,0,1,10238,11000,sedan,2,0,3,1,11000,0.3324021697,2,3,4,3,4,4,3,3,2,4,2,1
2407,481960,2,0,0-9y,high school,working class,0.4138142523,1,before 2015,1,1,10238,11000,sedan,0,0,0,1,11000,0.4138142523,2,4,4,4,3,3,4,2,2,5,2,1
2408,430928,3,0,30y+,university,upper class,0.443931954,0,before 2015,1,1,10238,9000,sedan,3,0,2,0,9000,0.443931954,3,4,4,4,4,4,3,5,3,2,2,0
2409,335937,3,0,0-9y,university,upper class,0.5448183748,0,after 2015,0,0,32765,10000,sedan,0,0,0,1,10000,0.5448183748,4,4,3,3,3,3,3,2,3,2,3,1
2410,741717,1,0,0-9y,high school,working class,0.5552708299,1,before 2015,1,1,92101,10000,sedan,0,0,0,0,10000,0.5552708299,4,3,4,4,3,3,4,2,2,5,2,0
2411,32471,1,0,10-19y,none,poverty,0.3503995757,0,before 2015,0,0,10238,15000,sedan,0,1,0,0,15000,0.3503995757,2,3,3,3,3,3,3,3,4,4,2,0
2412,483065,3,0,10-19y,none,middle class,,0,before 2015,0,0,32765,,sedan,2,1,0,1,12000,0.5250327586,3,4,3,3,3,4,3,3,4,3,2,1
2413,791926,3,0,30y+,university,middle class,0.5307783037,1,after 2015,1,1,10238,,sedan,2,1,5,0,12000,0.5307783037,4,4,4,4,4,4,4,5,3,3,3,0
2414,768656,2,1,20-29y,high school,upper class,0.7379104724,1,before 2015,0,1,92101,11000,sedan,5,0,4,0,11000,0.7379104724,5,4,4,3,4,4,4,4,2,2,2,0
2415,251082,0,0,0-9y,high school,working class,0.4615080079,0,before 2015,0,0,10238,11000,sedan,0,0,0,1,11000,0.4615080079,3,2,3,3,3,3,3,2,2,5,2,1
2416,859653,0,1,0-9y,none,middle class,0.4868827079,0,before 2015,0,0,92101,15000,sedan,0,0,0,1,15000,0.4868827079,3,2,3,3,3,3,3,2,4,3,2,1
2417,986376,2,0,20-29y,high school,upper class,,1,after 2015,1,1,10238,8000,sedan,2,1,3,0,8000,0.5250327586,3,4,4,4,4,4,4,4,2,2,3,0
2421,546944,0,0,0-9y,high school,working class,0.4458199725,0,after 2015,0,0,92101,13000,sedan,0,0,0,1,13000,0.4458199725,3,2,3,3,3,3,3,2,2,5,3,1
2422,89035,0,1,0-9y,high school,working class,0.4344695145,0,after 2015,0,0,10238,15000,sedan,0,0,0,1,15000,0.4344695145,3,2,3,3,3,3,3,2,2,5,3,1
2423,905425,1,1,10-19y,high school,middle class,0.516147889,0,before 2015,1,1,32765,,sedan,4,0,0,1,12000,0.516147889,3,3,4,4,3,4,3,3,2,3,2,1
2424,723028,0,1,0-9y,none,poverty,0.2790415894,0,before 2015,0,0,10238,14000,sports car,0,0,0,1,14000,0.2790415894,2,2,3,3,3,3,3,2,4,4,2,1
2425,866196,2,0,20-29y,none,working class,0.4924897201,0,after 2015,1,1,32765,4000,sedan,4,1,2,0,4000,0.4924897201,3,4,4,4,4,4,3,4,4,5,3,0
2428,728398,3,0,0-9y,high school,upper class,0.6745078429,0,after 2015,1,1,10238,10000,sedan,0,0,0,0,10000,0.6745078429,5,4,4,4,3,3,3,2,2,2,3,0
2429,251778,0,1,0-9y,none,poverty,0.3821187919,1,before 2015,0,0,10238,15000,sedan,0,0,0,1,15000,0.3821187919,2,2,3,3,3,3,4,2,4,4,2,1
2431,906069,1,0,10-19y,university,middle class,,1,before 2015,1,1,10238,16000,sedan,1,0,0,0,16000,0.5250327586,3,3,4,4,3,3,4,3,3,3,2,0
2432,742822,0,1,0-9y,high school,working class,0.3039588632,1,before 2015,0,1,32765,8000,sedan,0,0,0,1,8000,0.3039588632,2,2,4,3,3,3,4,2,2,5,2,1
2434,253738,3,0,20-29y,high school,upper class,0.5899205211,0,before 2015,0,1,92101,11000,sedan,1,0,0,0,11000,0.5899205211,4,4,4,3,3,3,3,4,2,2,2,0
2436,814717,1,1,0-9y,none,poverty,0.2643138656,0,after 2015,0,0,10238,14000,sedan,0,0,0,1,14000,0.2643138656,2,3,3,3,3,3,3,2,4,4,3,1
2437,408905,0,1,0-9y,university,working class,0.3293918817,1,after 2015,1,0,10238,12000,sedan,0,0,0,0,12000,0.3293918817,2,2,3,4,3,3,4,2,3,5,3,0
2438,521762,2,0,20-29y,high school,middle class,0.4863440763,1,before 2015,1,1,10238,12000,sedan,4,0,3,0,12000,0.4863440763,3,4,4,4,4,4,4,4,2,3,2,0
2439,595172,3,0,30y+,university,upper class,0.5652465475,1,before 2015,1,1,10238,8000,sports car,4,1,5,0,8000,0.5652465475,4,4,4,4,4,4,4,5,3,2,2,0
2441,307599,2,1,20-29y,none,working class,0.3820656655,1,before 2015,0,1,10238,10000,sedan,4,0,3,0,10000,0.3820656655,2,4,4,3,4,4,4,4,4,5,2,0
2443,377806,1,0,10-19y,none,working class,0.5445743816,1,before 2015,1,1,32765,11000,sedan,4,1,0,0,11000,0.5445743816,4,3,4,4,3,4,4,3,4,5,2,0
2444,496158,2,1,10-19y,high school,upper class,0.6024901864,1,after 2015,1,1,32765,6000,sedan,5,0,1,0,6000,0.6024901864,4,4,4,4,3,4,4,3,2,2,3,0
2445,731992,3,0,30y+,high school,upper class,0.6252172503,0,after 2015,1,1,32765,9000,sedan,6,1,1,0,9000,0.6252172503,5,4,4,4,3,4,3,5,2,2,3,0
2446,604531,2,0,20-29y,high school,working class,0.5169487326,1,before 2015,1,1,10238,13000,sedan,0,0,6,0,13000,0.5169487326,3,4,4,4,4,3,4,4,2,5,2,0
2447,88703,3,0,30y+,high school,middle class,0.5118266871,1,after 2015,1,0,10238,16000,sedan,0,0,1,0,16000,0.5118266871,3,4,3,4,3,3,4,5,2,3,3,0
2448,608612,2,1,20-29y,university,upper class,0.621278263,0,before 2015,1,0,10238,,sedan,4,1,1,0,12000,0.621278263,5,4,3,4,3,4,3,4,3,2,2,0
2451,285246,1,1,0-9y,high school,middle class,0.6960700671,0,after 2015,1,1,32765,8000,sports car,0,0,0,1,8000,0.6960700671,5,3,4,4,3,3,3,2,2,3,3,1
2452,114770,1,1,10-19y,none,working class,0.3154087228,0,before 2015,0,1,10238,16000,sedan,0,1,2,0,16000,0.3154087228,2,3,4,3,4,3,3,3,4,5,2,0
2453,298416,1,0,0-9y,high school,working class,0.5159645552,1,before 2015,0,0,10238,17000,sedan,0,0,0,0,17000,0.5159645552,3,3,3,3,3,3,4,2,2,5,2,0
2454,490886,2,0,0-9y,university,upper class,0.6911987778,1,after 2015,0,1,10238,11000,sedan,0,0,0,0,11000,0.6911987778,5,4,4,3,3,3,4,2,3,2,3,0
2455,605508,0,0,0-9y,high school,working class,0.4412123905,1,after 2015,0,0,10238,14000,sedan,0,0,0,0,14000,0.4412123905,3,2,3,3,3,3,4,2,2,5,3,0
2457,191501,1,0,10-19y,high school,working class,0.4878101589,1,before 2015,1,1,10238,,sedan,1,0,2,0,12000,0.4878101589,3,3,4,4,4,3,4,3,2,5,2,0
2459,408507,0,0,0-9y,university,middle class,0.4938799912,1,before 2015,0,0,10238,19000,sedan,0,0,0,1,19000,0.4938799912,3,2,3,3,3,3,4,2,3,3,2,1
2460,786837,1,1,10-19y,high school,working class,0.3883915867,0,before 2015,1,0,10238,10000,sedan,1,0,2,0,10000,0.3883915867,2,3,3,4,4,3,3,3,2,5,2,0
2462,144357,3,0,20-29y,high school,upper class,,1,after 2015,1,1,32765,10000,sedan,3,0,1,0,10000,0.5250327586,3,4,4,4,3,4,4,4,2,2,3,0
2463,850079,0,0,0-9y,high school,poverty,,0,before 2015,0,0,10238,13000,sedan,0,0,0,1,13000,0.5250327586,3,2,3,3,3,3,3,2,2,4,2,1
2464,338489,3,0,30y+,high school,upper class,0.5602019423,1,after 2015,1,1,10238,11000,sedan,3,2,2,0,11000,0.5602019423,4,4,4,4,4,4,4,5,2,2,3,0
2465,281285,3,1,0-9y,high school,upper class,0.4532770856,1,before 2015,1,1,10238,10000,sedan,0,0,0,1,10000,0.4532770856,3,4,4,4,3,3,4,2,2,2,2,1
2466,703713,2,0,0-9y,none,middle class,0.6128759843,1,before 2015,1,1,10238,14000,sedan,0,0,0,0,14000,0.6128759843,5,4,4,4,3,3,4,2,4,3,2,0
2467,946205,1,0,10-19y,high school,middle class,0.5947499468,1,after 2015,1,0,10238,11000,sedan,1,0,0,0,11000,0.5947499468,4,3,3,4,3,3,4,3,2,3,3,0
2469,432684,2,1,0-9y,university,upper class,0.5794646581,1,after 2015,1,0,10238,11000,sedan,0,0,0,0,11000,0.5794646581,4,4,3,4,3,3,4,2,3,2,3,0
2471,804251,1,1,0-9y,none,poverty,0.2604560312,0,before 2015,0,0,32765,16000,sedan,0,0,0,1,16000,0.2604560312,2,3,3,3,3,3,3,2,4,4,2,1
2473,868539,0,1,0-9y,none,poverty,,0,before 2015,0,1,10238,7000,sedan,0,0,0,1,7000,0.5250327586,3,2,4,3,3,3,3,2,4,4,2,1
2474,705254,1,1,10-19y,university,upper class,0.5792421978,1,before 2015,0,1,10238,11000,sedan,1,0,3,0,11000,0.5792421978,4,3,4,3,4,3,4,3,3,2,2,0
2476,156431,1,1,10-19y,high school,middle class,0.4806155375,1,before 2015,1,1,32765,11000,sedan,5,0,3,0,11000,0.4806155375,3,3,4,4,4,4,4,3,2,3,2,0
2479,629251,3,0,10-19y,university,upper class,0.7827092837,1,after 2015,0,1,10238,17000,sedan,0,0,0,0,17000,0.7827092837,5,4,4,3,3,3,4,3,3,2,3,0
2480,991745,1,1,0-9y,high school,working class,0.3753517322,0,before 2015,0,0,10238,14000,sedan,0,0,0,1,14000,0.3753517322,2,3,3,3,3,3,3,2,2,5,2,1
2481,259052,1,1,0-9y,high school,middle class,0.3833508257,0,after 2015,0,0,10238,19000,sedan,0,0,0,1,19000,0.3833508257,2,3,3,3,3,3,3,2,2,3,3,1
2482,535774,3,1,0-9y,university,upper class,0.7563542563,1,before 2015,1,1,10238,13000,sedan,0,0,0,0,13000,0.7563542563,5,4,4,4,3,3,4,2,3,2,2,0
2483,893383,2,1,10-19y,high school,middle class,0.4661136768,1,after 2015,1,1,32765,6000,sedan,2,1,3,0,6000,0.4661136768,3,4,4,4,4,4,4,3,2,3,3,0
2485,673511,2,1,20-29y,high school,upper class,,1,after 2015,1,1,10238,14000,sedan,3,0,0,0,14000,0.5250327586,3,4,4,4,3,4,4,4,2,2,3,0
2486,883553,1,1,10-19y,none,poverty,0.4686611362,1,before 2015,0,1,10238,,sedan,1,0,2,1,12000,0.4686611362,3,3,4,3,4,3,4,3,4,4,2,1
2487,605412,1,0,10-19y,high school,poverty,0.1492983956,1,before 2015,0,1,32765,8000,sedan,2,0,0,0,8000,0.1492983956,2,3,4,3,3,4,4,3,2,4,2,0
2488,530755,0,1,0-9y,high school,poverty,,0,before 2015,1,1,10238,12000,sedan,0,0,0,1,12000,0.5250327586,3,2,4,4,3,3,3,2,2,4,2,1
2489,795950,2,0,20-29y,university,upper class,0.6583678439,1,before 2015,0,1,10238,14000,sedan,0,0,5,0,14000,0.6583678439,5,4,4,3,4,3,4,4,3,2,2,0
2491,826866,2,1,10-19y,university,upper class,0.5893876631,0,after 2015,0,1,92101,8000,sedan,2,0,1,0,8000,0.5893876631,4,4,4,3,3,4,3,3,3,2,3,0
2492,512870,2,0,20-29y,high school,upper class,0.5469607284,1,after 2015,1,1,32765,12000,sedan,5,0,1,0,12000,0.5469607284,4,4,4,4,3,4,4,4,2,2,3,0
2493,548322,0,0,0-9y,university,middle class,0.4738224848,1,before 2015,1,1,10238,8000,sedan,0,0,0,1,8000,0.4738224848,3,2,4,4,3,3,4,2,3,3,2,1
2494,88259,1,0,10-19y,high school,middle class,0.4312361779,1,before 2015,0,0,10238,13000,sedan,1,0,0,1,13000,0.4312361779,3,3,3,3,3,3,4,3,2,3,2,1
2495,949000,2,0,0-9y,none,middle class,0.5158429508,1,before 2015,0,1,10238,,sedan,0,0,0,1,12000,0.5158429508,3,4,4,3,3,3,4,2,4,3,2,1
2497,167040,1,1,10-19y,none,working class,0.3577290601,1,before 2015,1,1,10238,8000,sports car,3,2,1,0,8000,0.3577290601,2,3,4,4,3,4,4,3,4,5,2,0
2498,631893,0,0,0-9y,none,poverty,0.4648339418,1,before 2015,1,1,10238,11000,sedan,0,0,0,0,11000,0.4648339418,3,2,4,4,3,3,4,2,4,4,2,0
